,clustering,degree,degree_centrality,closeness_centrality,betweenness_centrality,pagerank
150,0.0,3,0.002097902097902098,0.3319405756731662,5.647460969980714e-06,0.0001419928639466909
151,0.3333333333333333,4,0.002797202797202797,0.3532608695652174,4.596656865453558e-05,0.000188939429689868
152,0.48847517730496454,48,0.033566433566433566,0.42699313227829205,9.348046543540066e-05,0.0005183550954573013
153,0.5934065934065934,14,0.009790209790209791,0.3751311647429171,7.811105603574457e-06,0.0002731614782167351
154,0.2782964782964783,111,0.07762237762237763,0.486229173750425,0.00170580140174982,0.0011092130819898994
155,0.21621621621621623,112,0.07832167832167833,0.4747675962815405,0.0010412319967218748,0.0010426001004957633
156,0.12452589641434263,251,0.17552447552447553,0.5054789678331566,0.017469316324060954,0.002893804008945783
157,0.08333333333333333,9,0.006293706293706293,0.35911602209944754,6.785805884643667e-06,0.0002183295306483273
158,0.25682382133995035,156,0.10909090909090909,0.45745361484325014,0.0010400677412369492,0.001379075987985617
159,0.18122977346278318,103,0.07202797202797202,0.4682383759004584,0.0027466667882149725,0.001145066586576207
160,0.27564102564102566,105,0.07342657342657342,0.46701502286087526,0.0006166232814498487,0.0009869841093782634
161,0.0,1,0.0006993006993006993,0.31651173085436035,0.0,0.00011778634562012566
162,0.33818958818958816,144,0.10069930069930069,0.4690062315513283,0.0019524838975338479,0.0012809631824258095
163,0.3333333333333333,3,0.002097902097902098,0.3529121421520237,1.5365400654617608e-06,0.00014572210906139515
164,0.30141843971631205,48,0.033566433566433566,0.4412218451095341,0.00012675467727719548,0.0005189282222743914
165,0.5454545454545454,11,0.007692307692307693,0.368937048503612,1.5497394466319271e-06,0.00022656257337674802
166,0.13842538190364279,185,0.12937062937062938,0.48034934497816595,0.011272233718574233,0.0021614920599086285
167,0.5851063829787234,48,0.033566433566433566,0.41533546325878595,6.621708857696103e-05,0.0005416975386447454
168,0.23866790009250693,47,0.032867132867132866,0.44327340359578427,0.0012541722243445744,0.0005792098713383161
169,0.28253482840638805,109,0.07622377622377623,0.4578930515529939,0.0006077886241031486,0.0009817652218394963
170,0.30529172320217096,67,0.04685314685314685,0.4375764993880049,0.000893116179358319,0.0007074459945984916
171,0.27918367346938777,50,0.03496503496503497,0.406827880512091,0.001252280174202003,0.0006549380959539578
172,0.4890710382513661,61,0.04265734265734266,0.4304635761589404,0.00010768354788352097,0.0005798719936491066
173,0.3,16,0.011188811188811189,0.41222254251945806,2.8043594521760258e-05,0.00024869804120116254
174,0.24846692157852968,167,0.11678321678321678,0.48639455782312924,0.0023432574875688465,0.001468156790500092
175,0.0,1,0.0006993006993006993,0.3190539937527889,0.0,0.00011627371257150147
176,0.1,5,0.0034965034965034965,0.37641484601210845,7.637758013980172e-06,0.00017079800555507439
177,0.43977591036414565,85,0.05944055944055944,0.43824701195219123,0.0004413008155323076,0.0007964581735831176
178,0.5274725274725275,14,0.009790209790209791,0.38317256162915325,0.00036420389251771534,0.00033810447996859014
179,0.5454545454545454,11,0.007692307692307693,0.368937048503612,1.5497394466319271e-06,0.00022656257337674802
180,0.0,4,0.002797202797202797,0.3420234393685721,1.7828050636911882e-05,0.00019037853238259493
181,0.26634320735444333,89,0.062237762237762236,0.45339251743817377,0.000746768244251714,0.0008908727514789675
182,0.2813944530046225,177,0.12377622377622377,0.4722589167767503,0.002335284997547156,0.0015579715498516098
183,0.34545454545454546,11,0.007692307692307693,0.38606911447084236,9.853934613343653e-05,0.00022357176966176836
184,0.08947368421052632,20,0.013986013986013986,0.35572139303482586,6.21252823714669e-05,0.0002992164073074941
185,0.3067375886524823,48,0.033566433566433566,0.40532879818594103,0.003933709430642579,0.0008093364521372696
186,0.16176470588235295,17,0.011888111888111888,0.38420204191295004,2.4356160868149465e-05,0.0003186145912626466
187,0.07142857142857142,8,0.005594405594405594,0.33528722157092616,0.0005412180655767491,0.00025293615634535186
188,0.0,4,0.002797202797202797,0.3615676359039191,2.052042410797713e-05,0.00016217862726801256
189,0.265424430641822,70,0.04895104895104895,0.4406779661016949,0.00038866746267775596,0.0007200861842263401
190,0.5052631578947369,20,0.013986013986013986,0.3902838427947598,9.922219210554659e-06,0.00030391276897429867
191,0.21902164029823604,235,0.16433566433566432,0.4998252359314925,0.004107605798148183,0.002129955686921334
192,0.8222222222222222,10,0.006993006993006993,0.3737584945112389,4.550751243184896e-07,0.00018807844823821735
193,0.5459579180509413,43,0.03006993006993007,0.4204645692443399,2.649433268896623e-05,0.0004799012629732851
194,0.19356196086682095,98,0.06853146853146853,0.46338302009073234,0.0006734257081484405,0.0009390357819192903
195,0.23434343434343435,55,0.038461538461538464,0.4266109785202864,0.0004365880663958245,0.0005985307666012623
196,0.14455772940203912,191,0.13356643356643358,0.4949809622706819,0.0031649527775033403,0.0017966333615281654
197,0.22658274713069235,74,0.05174825174825175,0.43717517578722104,0.0030502631384762614,0.0009234759508792902
198,0.5411255411255411,22,0.015384615384615385,0.34524384355383875,3.141175933152567e-05,0.0003868866719591138
199,0.32269503546099293,48,0.033566433566433566,0.4200940070505288,0.0001145215803318115,0.00047856595594388625
200,0.25322164948453607,97,0.06783216783216783,0.4682383759004584,0.0018111777030943594,0.0009846789013280214
201,0.39132734003172925,62,0.043356643356643354,0.4442373407890649,0.0002254046955323926,0.0006409430091763575
202,0.2408912978018669,82,0.057342657342657345,0.4549793191218581,0.00038385905087139326,0.0007746280693442414
203,0.1908831908831909,27,0.01888111888111888,0.3936140930360584,0.0001042382952442006,0.0004433407825463945
204,0.27263157894736845,76,0.05314685314685315,0.43838136112814224,0.0001308181914252061,0.0006868339984829779
205,0.22513331787618826,228,0.15944055944055943,0.5014025245441796,0.004984075116222758,0.0019780127665777556
206,0.2611764705882353,51,0.03566433566433566,0.4562858966177409,0.0009461011733118506,0.0006131087461990395
207,0.49822695035460995,48,0.033566433566433566,0.41485349579344355,0.0004850231252360568,0.0005120893569163884
208,0.13333333333333333,6,0.004195804195804196,0.3825575173889781,1.648791903672681e-05,0.00018224991519156535
209,0.3387205387205387,55,0.038461538461538464,0.43085266646580295,0.00021219668966398,0.0005848257032802149
210,0.31287297527706737,69,0.04825174825174825,0.4298166516381124,0.00018128313021318395,0.0006680851547533052
211,0.26741467975689576,93,0.06503496503496503,0.4713249835201055,0.0009223990311017621,0.0010021767500430197
212,0.0,1,0.0006993006993006993,0.3143548032534623,0.0,0.00011596350697886453
213,0.24025157232704403,160,0.11188811188811189,0.48278190411883865,0.008526184395608469,0.001855243116681302
214,0.34113353370545296,137,0.0958041958041958,0.4332020599818237,0.0009929282375585758,0.0012193202520573985
215,0.24165116485073965,213,0.14895104895104896,0.4925938684119876,0.009947877368062788,0.002254107171062232
216,0.247943313517084,183,0.12797202797202797,0.4763491005996003,0.0019510461258700894,0.001612097430292972
217,0.20759837177747625,67,0.04685314685314685,0.45745361484325014,0.00045511078433421693,0.0006893144092542043
218,0.1646375876803999,158,0.11048951048951049,0.4612903225806452,0.0046869195786101514,0.001985975598626986
219,0.3019230769230769,65,0.045454545454545456,0.4656463692608271,0.0008884167998480418,0.0007211680740204707
220,1.0,2,0.0013986013986013986,0.35396039603960394,0.0,0.0001231696706517701
221,0.3994535519125683,61,0.04265734265734266,0.436908035441491,0.00014450138140858782,0.0005836284084406162
222,0.4624505928853755,23,0.016083916083916083,0.38163864424873234,9.861325470247786e-06,0.0002920469233718944
223,0.3291311445673862,149,0.1041958041958042,0.4837618403247632,0.000957753895725489,0.0013212541900399092
224,0.31666666666666665,145,0.10139860139860139,0.4784208765473402,0.0007376668087671926,0.0012403249565843529
225,0.0,1,0.0006993006993006993,0.3181312569521691,0.0,0.0001167515875451838
226,0.23140939597315435,150,0.1048951048951049,0.4590690208667737,0.0014888254659460168,0.0013500329060913685
227,0.0,2,0.0013986013986013986,0.3193389906208129,7.958396664996917e-08,0.00013037806946721996
228,0.4057971014492754,70,0.04895104895104895,0.45195954487989887,0.00039694274090898305,0.0006785361665046939
229,0.2218487394957983,35,0.024475524475524476,0.4381127450980392,0.00010424115994822182,0.0004036083503588143
230,0.3371794871794872,40,0.027972027972027972,0.39689147932278657,0.00013169556984676044,0.00046204214086054124
231,0.32967032967032966,14,0.009790209790209791,0.3713321215268761,0.00012448629595436964,0.00027918628842096415
232,0.6190476190476191,7,0.0048951048951048955,0.3532608695652174,4.393638768676825e-08,0.00015891266076189072
233,0.0,1,0.0006993006993006993,0.29637305699481864,0.0,0.00012447483852982784
234,0.7741935483870968,32,0.022377622377622378,0.40985955861278306,8.834621476765365e-06,0.0003506465908082519
235,0.0,1,0.0006993006993006993,0.3301015697137581,0.0,0.00011381190558007418
236,0.27919208920681676,98,0.06853146853146853,0.44869783495450266,0.0064741847975393904,0.0012315834152103636
237,0.3404371584699454,61,0.04265734265734266,0.4629329880220136,0.0020817626636354335,0.0007745456902242215
238,0.23809523809523808,7,0.0048951048951048955,0.3471716436028162,1.037775881887325e-05,0.00016920355629378912
239,0.5634249471458774,44,0.03076923076923077,0.42170451194337955,3.5191295673718754e-05,0.0004904537760001814
240,0.13762451141091916,309,0.21608391608391608,0.5177407675597393,0.029071952931200334,0.003293181994362682
241,0.12299465240641712,34,0.023776223776223775,0.42483660130718953,0.00030744814718481267,0.0005128187865372534
242,0.3597786914369829,199,0.13916083916083916,0.475557033588294,0.0012138591502604751,0.0016952651165319432
243,0.26905095839177184,93,0.06503496503496503,0.4576,0.0008027147078083694,0.0009224962254123324
244,0.4918192918192918,91,0.06363636363636363,0.4227017440141886,0.0004613118845584782,0.0008721447346367598
245,0.0,1,0.0006993006993006993,0.2884809360500303,0.0,0.00011918567001834031
246,0.3000051274162949,198,0.13846153846153847,0.49140893470790376,0.0023148040883458486,0.0017058568079213942
247,0.7291666666666666,33,0.023076923076923078,0.41305603697284804,2.027543087984596e-05,0.00036140426343526694
248,0.2141192141192141,78,0.05454545454545454,0.4642857142857143,0.0004575288377029107,0.0007699556636162635
249,0.22074354724129766,206,0.14405594405594405,0.4915778618081815,0.0036251199049268505,0.001908030162272067
250,0.14482758620689656,30,0.02097902097902098,0.4286570743405276,0.0004505861825602538,0.00046242374623115483
251,0.4308300395256917,23,0.016083916083916083,0.38133333333333336,4.734211872441377e-06,0.00028503359695577997
252,0.3090909090909091,11,0.007692307692307693,0.39437396580253725,8.871025240448949e-06,0.0001970414323458462
253,0.7916666666666666,16,0.011188811188811189,0.35723207594304274,3.438779455696681e-06,0.00025064936488271907
254,0.36879018118059614,59,0.04125874125874126,0.4576,0.000211677553612959,0.0006108875524962602
255,0.3333333333333333,4,0.002797202797202797,0.3530864197530864,0.00013028592184562024,0.00020203611970554322
256,0.3206023909330849,114,0.07972027972027972,0.47148038245961094,0.0006822652610163817,0.0010591297205332546
257,0.15957804960161598,134,0.0937062937062937,0.4414942883606051,0.002701031670724749,0.0013201083680791368
258,0.2575133485888635,115,0.08041958041958042,0.46701502286087526,0.0011055271960811357,0.0011108212961950146
259,0.33123214813355656,143,0.1,0.44231364058150324,0.0029338661550915323,0.0013944583017850595
260,0.5800632911392405,80,0.055944055944055944,0.4173963806187974,0.00023240904454625548,0.0007757786293054145
261,0.13333333333333333,6,0.004195804195804196,0.3774082871470045,7.058565277171897e-06,0.00016817687905436275
262,0.13931423767489343,183,0.12797202797202797,0.4878880928010918,0.01293753751372289,0.0021531841264158477
263,0.2720496894409938,161,0.11258741258741259,0.46143917392707323,0.001797989963512475,0.0013965491408246904
264,0.0,1,0.0006993006993006993,0.30673530673530675,0.0,0.00011309906719064843
265,0.2662320204328539,173,0.12097902097902098,0.48540393754243044,0.002640401579076527,0.0016082782547560913
266,0.1,5,0.0034965034965034965,0.37641484601210845,7.637758013980172e-06,0.00017079800555507439
267,0.6557610241820768,38,0.026573426573426574,0.43020457280385077,1.120886416993659e-05,0.0003915576607288267
268,0.2578947368421053,76,0.05314685314685315,0.4338592233009709,0.0038937454836059644,0.0009922981617187907
269,0.5870927318295739,57,0.03986013986013986,0.40498442367601245,4.387492226394189e-05,0.0005749771308355785
270,0.4149184149184149,66,0.046153846153846156,0.466557911908646,0.0005746120287570848,0.000718935222549205
271,0.05263157894736842,20,0.013986013986013986,0.3896457765667575,0.0002730670339592325,0.00037196738898197707
272,0.42328042328042326,28,0.019580419580419582,0.4280155642023346,0.00010150947482080165,0.0003612468939131302
273,0.29430284857571215,116,0.08111888111888112,0.47194719471947194,0.0007524294820565935,0.0010766047382478078
274,0.5194805194805194,56,0.039160839160839164,0.4420401854714065,0.00023436733395309643,0.0005496519112605368
275,0.4827586206896552,87,0.06083916083916084,0.46084434418304865,0.00023553757163517682,0.0007840218787307691
276,0.4666666666666667,15,0.01048951048951049,0.38721906309233683,2.7144209975919583e-06,0.0002215585177879106
277,0.27563025210084036,35,0.024475524475524476,0.3749344520188778,0.00021063018615286868,0.00046959913643205165
278,0.2766178554558337,146,0.1020979020979021,0.466557911908646,0.002849757757695461,0.001360006466660078
279,0.27323943661971833,71,0.04965034965034965,0.41861826697892274,5.836659336097923e-05,0.0006518672262094637
280,0.0,1,0.0006993006993006993,0.29637305699481864,0.0,0.00012447483852982784
